0.02426545048842854, 600.0599241477626
8.469625052018387, 599.2989627113573
16.91498465354846, 598.5380012749517
25.36034425507853, 598.5380012749517
33.80570385660849, 597.7770398385464
42.25106345813856, 597.016078402141
50.69642305966863, 597.016078402141
59.14178266119859, 595.4941555293302
67.58714226272866, 594.7331940929248
76.03250186425873, 594.7331940929248
84.47786146578869, 593.9722326565194
92.92322106731876, 593.211271220114
101.36858066884884, 593.211271220114
109.8139402703788, 591.6893483473032
118.25929987190887, 591.6893483473032
126.70465947343894, 590.9283869108978
135.1500190749689, 590.1674254744923
143.59537867649897, 589.406464038087
152.04073827802904, 588.6455026016815
160.486097879559, 588.6455026016815
168.93145748108907, 587.1235797288708
177.37681708261914, 587.1235797288708
228.04897469179934, 582.5578111104384
236.4943342933293, 581.796849674033
244.93969389485937, 581.0358882376275
253.38505349638945, 581.0358882376275
261.8304130979195, 580.2749268012221
270.2757726994496, 579.5139653648168
278.72113230097943, 579.5139653648168
287.1664919025095, 577.992042492006
295.6118515040396, 577.992042492006
304.05721110556965, 577.2310810556005
312.5025707070997, 575.7091581827898
320.9479303086298, 575.7091581827898
329.39328991015964, 574.9481967463844
337.8386495116897, 574.187235309979
346.2840091132198, 573.4262738735736
354.72936871474985, 572.6653124371682
363.1747283162799, 571.9043510007627
371.62008791781, 571.1433895643573
380.06544751933984, 570.3824281279519
388.5108071208699, 570.3824281279519
396.9561667224, 568.8605052551411
405.40152632393006, 568.8605052551411
413.8468859254601, 568.0995438187358
456.07368393311026, 564.2947366367088
464.51904353464033, 563.5337752003034
472.9644031361704, 562.772813763898
481.40976273770025, 562.0118523274925
489.8551223392303, 561.2508908910871
498.3004819407604, 561.2508908910871
506.74584154229046, 559.7289680182763
515.1912011438205, 558.9680065818709
523.6365607453506, 558.2070451454656
532.0819203468805, 558.2070451454656
540.5272799484105, 556.6851222726548
548.9726395499406, 555.9241608362493
557.4179991514707, 555.163199399844
565.8633587530007, 555.163199399844
574.3087183545308, 553.6412765270331
582.7540779560609, 552.8803150906277
591.1994375575907, 552.8803150906277
599.6447971591208, 551.3583922178169
608.0901567606509, 551.3583922178169
616.5355163621809, 549.8364693450061
624.980875963711, 549.0755079086007
633.4262355652411, 548.3145464721953
641.8715951667709, 547.5535850357899
684.0983931744213, 543.7487778537629
692.5437527759511, 542.9878164173575
700.9891123774812, 542.2268549809521
709.4344719790113, 541.4658935445467
717.8798315805413, 540.7049321081413
726.3251911820714, 539.1830092353305
734.7705507836015, 538.4220477989251
743.2159103851313, 538.4220477989251
751.6612699866614, 536.9001249261144
760.1066295881915, 536.9001249261144
768.5519891897216, 535.3782020533035
776.9973487912516, 534.617240616898
785.4427083927817, 533.8562791804927
793.8880679943115, 532.3343563076819
802.3334275958416, 532.3343563076819
810.7787871973717, 530.8124334348711
819.2241467989018, 530.0514719984657
827.6695064004318, 529.2905105620603
836.1148660019619, 528.5295491256549
844.5602256034917, 527.007626252844
853.0055852050218, 527.007626252844
861.4509448065519, 526.2466648164386
869.896304408082, 525.4857033800333
903.677742814202, 523.2028190708171
912.1231024157321, 521.6808961980063
920.5684620172622, 520.1589733251955
929.0138216187922, 518.6370504523846
937.4591812203223, 518.6370504523846
945.9045408218522, 517.1151275795738
954.3499004233822, 516.3541661431684
962.7952600249123, 515.5932047067631
971.2406196264424, 514.8322432703576
979.6859792279724, 514.0712818339523
988.1313388295025, 512.5493589611415
996.5766984310324, 511.788397524736
1005.0220580325624, 511.02743608833066
1013.4674176340925, 509.50551321551984
1021.9127772356226, 509.50551321551984
1030.3581368371526, 507.983590342709
1038.8034964386827, 507.2226289063036
1047.2488560402126, 506.4616674698982
1055.6942156417426, 505.70070603349285
1064.1395752432727, 504.93974459708744
1072.5849348448028, 503.4178217242766
1081.0302944463328, 503.4178217242766
1123.257092453983, 496.569168796628
1131.702452055513, 495.8082073602226
1140.1478116570431, 495.8082073602226
1148.5931712585732, 495.04724592381723
1157.038530860103, 493.5253230510064
1165.483890461633, 492.764361614601
1173.9292500631632, 492.0034001781956
1182.3746096646933, 491.2424387417902
1190.8199692662233, 489.7205158689794
1199.2653288677534, 488.959554432574
1207.7106884692832, 488.1985929961686
1216.1560480708133, 486.6766701233578
1224.6014076723434, 485.91570868695237
1233.0467672738735, 484.3937858141416
1241.4921268754035, 483.6328243777362
1249.9374864769336, 482.8718629413308
1258.3828460784634, 482.1109015049254
1266.8282056799935, 480.58897863211456
1275.2735652815236, 479.82801719570915
1283.7189248830537, 478.3060943228984
1292.1642844845837, 477.545132886493
1334.3910824922336, 472.21840283165517
1342.8364420937637, 470.69647995884435
1351.2818016952938, 469.93551852243894
1359.7271612968239, 469.17455708603353
1368.172520898354, 467.65263421322277
1376.617880499884, 466.89167277681736
1385.063240101414, 465.36974990400654
1393.5085997029441, 464.60878846760113
1401.9539593044742, 463.8478270311957
1410.3993189060043, 462.32590415838496
1418.8446785075344, 460.80398128557414
1427.2900381090644, 460.04301984916873
1435.735397710594, 459.2820584127633
1444.1807573121241, 457.76013553995256
1452.6261169136542, 456.23821266714174
1461.0714765151843, 455.47725123073633
1469.5168361167143, 453.9553283579255
1477.9621957182444, 452.43340548511475
1486.4075553197745, 450.9114826123039
1494.8529149213045, 450.9114826123039
1503.2982745228346, 450.1505211758985
1511.7436341243647, 449.3895597394931
1537.0797129289545, 444.0628296846553
1545.5250725304845, 444.0628296846553
1553.9704321320146, 442.5409068118445
1562.4157917335447, 441.7799453754391
1570.8611513350747, 440.2580225026283
1579.3065109366048, 438.7360996298175
1587.7518705381349, 437.9751381934121
